"","state","cases","deaths","date","full","lat","long"
"2735","DE","660.0","5.0",2021-01-24,"Delaware","38.9896","-75.505"
"2736","DE","188.0","3.0",2020-04-08,"Delaware","38.9896","-75.505"
"2737","DE","0.0","0.0",2020-08-01,"Delaware","38.9896","-75.505"
"2738","DE","56.0","4.0",2020-06-12,"Delaware","38.9896","-75.505"
"2739","DE","108.0","3.0",2020-04-22,"Delaware","38.9896","-75.505"
"2740","DE","1468.0","9.0",2020-12-31,"Delaware","38.9896","-75.505"
"2741","DE","70.0","1.0",2020-07-27,"Delaware","38.9896","-75.505"
"2742","DE","1220.0","2.0",2021-01-07,"Delaware","38.9896","-75.505"
"2743","DE","505.0","0.0",2020-11-21,"Delaware","38.9896","-75.505"
"2744","DE","118.0","0.0",2020-10-03,"Delaware","38.9896","-75.505"
"2745","DE","0.0","0.0",2020-01-28,"Delaware","38.9896","-75.505"
"2746","DE","440.0","3.0",2021-01-29,"Delaware","38.9896","-75.505"
"2747","DE","186.0","5.0",2020-05-29,"Delaware","38.9896","-75.505"
"2748","DE","616.0","3.0",2021-01-30,"Delaware","38.9896","-75.505"
"2749","DE","29.0","7.0",2020-05-26,"Delaware","38.9896","-75.505"
"2750","DE","749.0","3.0",2020-11-16,"Delaware","38.9896","-75.505"
"2751","DE","1091.0","2.0",2020-11-27,"Delaware","38.9896","-75.505"
"2752","DE","206.0","0.0",2020-09-06,"Delaware","38.9896","-75.505"
"2753","DE","290.0","2.0",2020-09-12,"Delaware","38.9896","-75.505"
"2754","DE","0.0","0.0",2020-02-15,"Delaware","38.9896","-75.505"
"2755","DE","97.0","8.0",2020-06-06,"Delaware","38.9896","-75.505"
"2756","DE","0.0","0.0",2020-01-30,"Delaware","38.9896","-75.505"
"2757","DE","0.0","0.0",2020-10-05,"Delaware","38.9896","-75.505"
"2758","DE","0.0","0.0",2020-03-08,"Delaware","38.9896","-75.505"
"2759","DE","1526.0","20.0",2021-01-08,"Delaware","38.9896","-75.505"
"2760","DE","0.0","0.0",2020-07-18,"Delaware","38.9896","-75.505"
"2761","DE","143.0","2.0",2020-10-28,"Delaware","38.9896","-75.505"
"2762","DE","0.0","0.0",2020-03-16,"Delaware","38.9896","-75.505"
"2763","DE","321.0","56.0",2021-02-05,"Delaware","38.9896","-75.505"
"2764","DE","0.0","0.0",2020-08-27,"Delaware","38.9896","-75.505"
"2765","DE","0.0","0.0",2020-01-31,"Delaware","38.9896","-75.505"
"2766","DE","41.0","2.0",2020-06-16,"Delaware","38.9896","-75.505"
"2767","DE","223.0","0.0",2020-07-16,"Delaware","38.9896","-75.505"
"2768","DE","0.0","0.0",2020-02-20,"Delaware","38.9896","-75.505"
"2769","DE","65.0","11.0",2020-05-28,"Delaware","38.9896","-75.505"
"2770","DE","839.0","12.0",2020-12-17,"Delaware","38.9896","-75.505"
"2771","DE","81.0","1.0",2020-10-27,"Delaware","38.9896","-75.505"
"2772","DE","168.0","7.0",2020-05-18,"Delaware","38.9896","-75.505"
"2773","DE","27.0","2.0",2020-06-04,"Delaware","38.9896","-75.505"
"2774","DE","108.0","0.0",2020-11-03,"Delaware","38.9896","-75.505"
"2775","DE","997.0","0.0",2020-12-14,"Delaware","38.9896","-75.505"
"2776","DE","192.0","1.0",2020-08-31,"Delaware","38.9896","-75.505"
"2777","DE","80.0","5.0",2020-05-04,"Delaware","38.9896","-75.505"
"2778","DE","121.0","0.0",2020-07-11,"Delaware","38.9896","-75.505"
"2779","DE","243.0","5.0",2021-02-04,"Delaware","38.9896","-75.505"
"2780","DE","4.0","0.0",2020-03-19,"Delaware","38.9896","-75.505"
"2781","DE","0.0","0.0",2020-03-02,"Delaware","38.9896","-75.505"
"2782","DE","186.0","2.0",2020-09-23,"Delaware","38.9896","-75.505"
"2783","DE","638.0","3.0",2020-12-25,"Delaware","38.9896","-75.505"
"2784","DE","0.0","0.0",2020-12-09,"Delaware","38.9896","-75.505"
"2785","DE","748.0","1.0",2021-01-21,"Delaware","38.9896","-75.505"
"2786","DE","0.0","0.0",2020-01-26,"Delaware","38.9896","-75.505"
"2787","DE","408.0","0.0",2020-11-15,"Delaware","38.9896","-75.505"
"2788","DE","175.0","2.0",2020-10-31,"Delaware","38.9896","-75.505"
"2789","DE","324.0","6.0",2020-10-01,"Delaware","38.9896","-75.505"
"2790","DE","554.0","14.0",2021-01-11,"Delaware","38.9896","-75.505"
"2791","DE","413.0","12.0",2020-04-27,"Delaware","38.9896","-75.505"
"2792","DE","120.0","0.0",2020-10-04,"Delaware","38.9896","-75.505"
"2793","DE","90.0","0.0",2020-07-19,"Delaware","38.9896","-75.505"
"2794","DE","121.0","2.0",2020-07-06,"Delaware","38.9896","-75.505"
"2795","DE","35.0","4.0",2020-06-13,"Delaware","38.9896","-75.505"
"2796","DE","93.0","4.0",2020-04-09,"Delaware","38.9896","-75.505"
"2797","DE","87.0","0.0",2020-07-29,"Delaware","38.9896","-75.505"
"2798","DE","140.0","2.0",2020-09-04,"Delaware","38.9896","-75.505"
"2799","DE","663.0","4.0",2020-11-20,"Delaware","38.9896","-75.505"
"2800","DE","205.0","0.0",2020-07-04,"Delaware","38.9896","-75.505"
"2801","DE","0","0",2020-01-22,"Delaware","38.9896","-75.505"
"2802","DE","0.0","0.0",2020-10-26,"Delaware","38.9896","-75.505"
"2803","DE","115.0","2.0",2020-11-02,"Delaware","38.9896","-75.505"
"2804","DE","107.0","0.0",2020-08-29,"Delaware","38.9896","-75.505"
"2805","DE","48.0","12.0",2020-06-08,"Delaware","38.9896","-75.505"
"2806","DE","85.0","0.0",2020-08-16,"Delaware","38.9896","-75.505"
"2807","DE","129.0","1.0",2020-09-27,"Delaware","38.9896","-75.505"
"2808","DE","403.0","2.0",2020-11-29,"Delaware","38.9896","-75.505"
"2809","DE","0.0","0.0",2020-12-12,"Delaware","38.9896","-75.505"
"2810","DE","0.0","0.0",2020-02-05,"Delaware","38.9896","-75.505"
"2811","DE","106.0","0.0",2020-08-03,"Delaware","38.9896","-75.505"
"2812","DE","215.0","6.0",2020-04-18,"Delaware","38.9896","-75.505"
"2813","DE","0.0","0.0",2020-08-17,"Delaware","38.9896","-75.505"
"2814","DE","0.0","0.0",2020-02-12,"Delaware","38.9896","-75.505"
"2815","DE","145.0","1.0",2020-04-07,"Delaware","38.9896","-75.505"
"2816","DE","32.0","1.0",2020-03-30,"Delaware","38.9896","-75.505"
"2817","DE","584.0","1.0",2020-11-26,"Delaware","38.9896","-75.505"
"2818","DE","816.0","11.0",2020-12-06,"Delaware","38.9896","-75.505"
"2819","DE","0.0","0.0",2020-02-26,"Delaware","38.9896","-75.505"
"2820","DE","31.0","0.0",2020-03-23,"Delaware","38.9896","-75.505"
"2821","DE","-27.0","1.0",2020-07-25,"Delaware","38.9896","-75.505"
"2822","DE","107.0","2.0",2020-08-18,"Delaware","38.9896","-75.505"
"2823","DE","0.0","0.0",2020-11-19,"Delaware","38.9896","-75.505"
"2824","DE","629.0","0.0",2021-01-06,"Delaware","38.9896","-75.505"
"2825","DE","103.0","1.0",2020-10-06,"Delaware","38.9896","-75.505"
"2826","DE","143.0","0.0",2020-04-04,"Delaware","38.9896","-75.505"
"2827","DE","0.0","0.0",2020-05-15,"Delaware","38.9896","-75.505"
"2828","DE","36.0","3.0",2020-06-09,"Delaware","38.9896","-75.505"
"2829","DE","55.0","0.0",2020-08-15,"Delaware","38.9896","-75.505"
"2830","DE","1027.0","4.0",2020-12-19,"Delaware","38.9896","-75.505"
"2831","DE","619.0","5.0",2021-01-12,"Delaware","38.9896","-75.505"
"2832","DE","0.0","0.0",2020-01-25,"Delaware","38.9896","-75.505"
"2833","DE","0.0","0.0",2020-02-24,"Delaware","38.9896","-75.505"
"2834","DE","0.0","0.0",2020-10-13,"Delaware","38.9896","-75.505"
"2835","DE","129.0","2.0",2020-10-20,"Delaware","38.9896","-75.505"
"2836","DE","84.0","3.0",2020-10-07,"Delaware","38.9896","-75.505"
"2837","DE","18.0","1.0",2020-03-29,"Delaware","38.9896","-75.505"
"2838","DE","0.0","0.0",2020-01-23,"Delaware","38.9896","-75.505"
"2839","DE","0.0","0.0",2020-08-10,"Delaware","38.9896","-75.505"
"2840","DE","0.0","0.0",2020-04-20,"Delaware","38.9896","-75.505"
"2841","DE","0.0","0.0",2020-07-23,"Delaware","38.9896","-75.505"
"2842","DE","160.0","2.0",2020-10-24,"Delaware","38.9896","-75.505"
"2843","DE","0.0","0.0",2020-03-06,"Delaware","38.9896","-75.505"
"2844","DE","118.0","1.0",2020-09-02,"Delaware","38.9896","-75.505"
"2845","DE","424.0","11.0",2021-02-01,"Delaware","38.9896","-75.505"
"2846","DE","0.0","0.0",2020-03-10,"Delaware","38.9896","-75.505"
"2847","DE","762.0","6.0",2021-02-07,"Delaware","38.9896","-75.505"
"2848","DE","611.0","0.0",2021-01-03,"Delaware","38.9896","-75.505"
"2849","DE","1682.0","10.0",2020-12-08,"Delaware","38.9896","-75.505"
"2850","DE","398.0","0.0",2020-11-18,"Delaware","38.9896","-75.505"
"2851","DE","95.0","1.0",2020-10-15,"Delaware","38.9896","-75.505"
"2852","DE","942.0","3.0",2020-12-04,"Delaware","38.9896","-75.505"
"2853","DE","64.0","0.0",2020-07-15,"Delaware","38.9896","-75.505"
"2854","DE","219.0","4.0",2020-11-04,"Delaware","38.9896","-75.505"
"2855","DE","299.0","16.0",2021-01-26,"Delaware","38.9896","-75.505"
"2856","DE","157.0","6.0",2020-05-19,"Delaware","38.9896","-75.505"
"2857","DE","509.0","4.0",2020-11-09,"Delaware","38.9896","-75.505"
"2858","DE","286.0","11.0",2021-02-06,"Delaware","38.9896","-75.505"
"2859","DE","51.0","1.0",2020-06-10,"Delaware","38.9896","-75.505"
"2860","DE","76.0","1.0",2020-06-14,"Delaware","38.9896","-75.505"
"2861","DE","192.0","2.0",2020-07-03,"Delaware","38.9896","-75.505"
"2862","DE","798.0","3.0",2021-01-10,"Delaware","38.9896","-75.505"
"2863","DE","333.0","20.0",2020-05-07,"Delaware","38.9896","-75.505"
"2864","DE","85.0","2.0",2020-07-08,"Delaware","38.9896","-75.505"
"2865","DE","0.0","0.0",2020-12-16,"Delaware","38.9896","-75.505"
"2866","DE","27.0","2.0",2020-06-02,"Delaware","38.9896","-75.505"
"2867","DE","134.0","12.0",2020-04-25,"Delaware","38.9896","-75.505"
"2868","DE","118.0","1.0",2020-05-10,"Delaware","38.9896","-75.505"
"2869","DE","586.0","13.0",2020-04-26,"Delaware","38.9896","-75.505"
"2870","DE","72.0","0.0",2020-08-02,"Delaware","38.9896","-75.505"
"2871","DE","11.0","0.0",2020-03-22,"Delaware","38.9896","-75.505"
"2872","DE","0.0","0.0",2020-02-03,"Delaware","38.9896","-75.505"
"2873","DE","470.0","2.0",2020-11-13,"Delaware","38.9896","-75.505"
"2874","DE","0.0","0.0",2020-02-27,"Delaware","38.9896","-75.505"
"2875","DE","0.0","0.0",2020-12-29,"Delaware","38.9896","-75.505"
"2876","DE","279.0","13.0",2021-02-09,"Delaware","38.9896","-75.505"
"2877","DE","75.0","0.0",2020-08-19,"Delaware","38.9896","-75.505"
"2878","DE","1179.0","1.0",2020-12-22,"Delaware","38.9896","-75.505"
"2879","DE","643.0","3.0",2020-12-10,"Delaware","38.9896","-75.505"
"2880","DE","111.0","2.0",2020-06-18,"Delaware","38.9896","-75.505"
"2881","DE","94.0","1.0",2020-09-22,"Delaware","38.9896","-75.505"
"2882","DE","159.0","8.0",2020-10-22,"Delaware","38.9896","-75.505"
"2883","DE","355.0","2.0",2020-12-02,"Delaware","38.9896","-75.505"
"2884","DE","455.0","17.0",2020-04-21,"Delaware","38.9896","-75.505"
"2885","DE","185.0","0.0",2020-11-01,"Delaware","38.9896","-75.505"
"2886","DE","188.0","4.0",2020-07-31,"Delaware","38.9896","-75.505"
"2887","DE","72.0","2.0",2020-06-05,"Delaware","38.9896","-75.505"
"2888","DE","49.0","1.0",2020-04-01,"Delaware","38.9896","-75.505"
"2889","DE","192.0","7.0",2020-05-20,"Delaware","38.9896","-75.505"
"2890","DE","407.0","6.0",2020-05-06,"Delaware","38.9896","-75.505"
"2891","DE","799.0","0.0",2020-12-07,"Delaware","38.9896","-75.505"
"2892","DE","345.0","2.0",2020-11-08,"Delaware","38.9896","-75.505"
"2893","DE","71.0","1.0",2020-10-14,"Delaware","38.9896","-75.505"
"2894","DE","79.0","8.0",2020-04-29,"Delaware","38.9896","-75.505"
"2895","DE","0.0","0.0",2020-03-04,"Delaware","38.9896","-75.505"
"2896","DE","0.0","0.0",2020-09-01,"Delaware","38.9896","-75.505"
"2897","DE","0.0","0.0",2020-02-22,"Delaware","38.9896","-75.505"
"2898","DE","584.0","2.0",2020-12-27,"Delaware","38.9896","-75.505"
"2899","DE","0.0","0.0",2020-09-08,"Delaware","38.9896","-75.505"
"2900","DE","80.0","0.0",2020-04-05,"Delaware","38.9896","-75.505"
"2901","DE","0.0","0.0",2021-01-09,"Delaware","38.9896","-75.505"
"2902","DE","505.0","0.0",2020-11-06,"Delaware","38.9896","-75.505"
"2903","DE","0.0","0.0",2020-02-04,"Delaware","38.9896","-75.505"
"2904","DE","0.0","0.0",2020-11-05,"Delaware","38.9896","-75.505"
"2905","DE","184.0","7.0",2020-05-01,"Delaware","38.9896","-75.505"
"2906","DE","892.0","1.0",2021-01-14,"Delaware","38.9896","-75.505"
"2907","DE","47.0","0.0",2020-06-21,"Delaware","38.9896","-75.505"
"2908","DE","34.0","11.0",2020-06-03,"Delaware","38.9896","-75.505"
"2909","DE","55.0","3.0",2020-03-31,"Delaware","38.9896","-75.505"
"2910","DE","1840.0","9.0",2020-12-11,"Delaware","38.9896","-75.505"
"2911","DE","150.0","11.0",2020-05-14,"Delaware","38.9896","-75.505"
"2912","DE","0.0","0.0",2020-02-25,"Delaware","38.9896","-75.505"
"2913","DE","82.0","1.0",2020-09-30,"Delaware","38.9896","-75.505"
"2914","DE","204.0","8.0",2020-11-12,"Delaware","38.9896","-75.505"
"2915","DE","0.0","0.0",2020-02-28,"Delaware","38.9896","-75.505"
"2916","DE","849.0","7.0",2021-01-04,"Delaware","38.9896","-75.505"
"2917","DE","0.0","0.0",2020-03-09,"Delaware","38.9896","-75.505"
"2918","DE","99.0","0.0",2020-09-03,"Delaware","38.9896","-75.505"
"2919","DE","616.0","8.0",2021-01-25,"Delaware","38.9896","-75.505"
"2920","DE","90.0","0.0",2020-06-26,"Delaware","38.9896","-75.505"
"2921","DE","809.0","0.0",2021-01-02,"Delaware","38.9896","-75.505"
"2922","DE","758.0","0.0",2020-12-03,"Delaware","38.9896","-75.505"
"2923","DE","164.0","1.0",2020-10-16,"Delaware","38.9896","-75.505"
"2924","DE","229.0","1.0",2020-07-01,"Delaware","38.9896","-75.505"
"2925","DE","49.0","3.0",2020-03-28,"Delaware","38.9896","-75.505"
"2926","DE","201.0","7.0",2021-02-02,"Delaware","38.9896","-75.505"
"2927","DE","398.0","19.0",2020-10-30,"Delaware","38.9896","-75.505"
"2928","DE","1.0","0.0",2020-03-13,"Delaware","38.9896","-75.505"
"2929","DE","0.0","0.0",2020-02-16,"Delaware","38.9896","-75.505"
"2930","DE","645.0","14.0",2021-01-16,"Delaware","38.9896","-75.505"
"2931","DE","164.0","2.0",2020-06-20,"Delaware","38.9896","-75.505"
"2932","DE","0.0","0.0",2020-02-10,"Delaware","38.9896","-75.505"
"2933","DE","520.0","9.0",2021-01-31,"Delaware","38.9896","-75.505"
"2934","DE","153.0","1.0",2020-04-11,"Delaware","38.9896","-75.505"
"2935","DE","0.0","0.0",2020-07-30,"Delaware","38.9896","-75.505"
"2936","DE","136.0","6.0",2020-04-13,"Delaware","38.9896","-75.505"
"2937","DE","0.0","0.0",2020-02-07,"Delaware","38.9896","-75.505"
"2938","DE","0.0","0.0",2020-02-21,"Delaware","38.9896","-75.505"
"2939","DE","0.0","0.0",2020-05-23,"Delaware","38.9896","-75.505"
"2940","DE","0.0","0.0",2020-02-19,"Delaware","38.9896","-75.505"
"2941","DE","56.0","5.0",2020-06-17,"Delaware","38.9896","-75.505"
"2942","DE","97.0","1.0",2020-09-16,"Delaware","38.9896","-75.505"
"2943","DE","6.0","0.0",2020-03-21,"Delaware","38.9896","-75.505"
"2944","DE","0.0","0.0",2020-02-13,"Delaware","38.9896","-75.505"
"2945","DE","71.0","2.0",2020-09-18,"Delaware","38.9896","-75.505"
"2946","DE","176.0","12.0",2020-05-11,"Delaware","38.9896","-75.505"
"2947","DE","321.0","5.0",2020-10-25,"Delaware","38.9896","-75.505"
"2948","DE","0.0","0.0",2020-03-07,"Delaware","38.9896","-75.505"
"2949","DE","464.0","5.0",2021-01-20,"Delaware","38.9896","-75.505"
"2950","DE","379.0","2.0",2020-11-14,"Delaware","38.9896","-75.505"
"2951","DE","682.0","9.0",2021-01-23,"Delaware","38.9896","-75.505"
"2952","DE","0.0","0.0",2020-01-27,"Delaware","38.9896","-75.505"
"2953","DE","271.0","13.0",2020-05-13,"Delaware","38.9896","-75.505"
"2954","DE","218.0","2.0",2020-10-17,"Delaware","38.9896","-75.505"
"2955","DE","268.0","2.0",2020-08-12,"Delaware","38.9896","-75.505"
"2956","DE","0.0","0.0",2020-03-15,"Delaware","38.9896","-75.505"
"2957","DE","143.0","5.0",2020-05-21,"Delaware","38.9896","-75.505"
"2958","DE","337.0","0.0",2021-02-08,"Delaware","38.9896","-75.505"
"2959","DE","922.0","0.0",2021-01-17,"Delaware","38.9896","-75.505"
"2960","DE","856.0","9.0",2020-11-23,"Delaware","38.9896","-75.505"
"2961","DE","584.0","1.0",2020-12-13,"Delaware","38.9896","-75.505"
"2962","DE","227.0","2.0",2020-07-20,"Delaware","38.9896","-75.505"
"2963","DE","0.0","0.0",2020-02-17,"Delaware","38.9896","-75.505"
"2964","DE","59.0","0.0",2020-09-07,"Delaware","38.9896","-75.505"
"2965","DE","767.0","10.0",2021-01-05,"Delaware","38.9896","-75.505"
"2966","DE","134.0","2.0",2020-06-30,"Delaware","38.9896","-75.505"
"2967","DE","184.0","1.0",2020-09-14,"Delaware","38.9896","-75.505"
"2968","DE","0.0","0.0",2020-02-29,"Delaware","38.9896","-75.505"
"2969","DE","0.0","0.0",2020-09-19,"Delaware","38.9896","-75.505"
"2970","DE","83.0","5.0",2020-05-05,"Delaware","38.9896","-75.505"
"2971","DE","142.0","1.0",2020-09-28,"Delaware","38.9896","-75.505"
"2972","DE","440.0","9.0",2020-12-21,"Delaware","38.9896","-75.505"
"2973","DE","161.0","1.0",2020-10-29,"Delaware","38.9896","-75.505"
"2974","DE","0.0","0.0",2020-10-19,"Delaware","38.9896","-75.505"
"2975","DE","0.0","0.0",2020-02-02,"Delaware","38.9896","-75.505"
"2976","DE","17.0","0.0",2020-03-24,"Delaware","38.9896","-75.505"
"2977","DE","119.0","2.0",2020-05-24,"Delaware","38.9896","-75.505"
"2978","DE","42.0","1.0",2020-06-23,"Delaware","38.9896","-75.505"
"2979","DE","230.0","2.0",2020-11-10,"Delaware","38.9896","-75.505"
"2980","DE","1472.0","17.0",2020-12-15,"Delaware","38.9896","-75.505"
"2981","DE","663.0","3.0",2021-01-28,"Delaware","38.9896","-75.505"
"2982","DE","56.0","1.0",2020-07-07,"Delaware","38.9896","-75.505"
"2983","DE","165.0","2.0",2020-04-14,"Delaware","38.9896","-75.505"
"2984","DE","0.0","0.0",2020-02-14,"Delaware","38.9896","-75.505"
"2985","DE","0.0","0.0",2020-12-01,"Delaware","38.9896","-75.505"
"2986","DE","59.0","0.0",2020-08-09,"Delaware","38.9896","-75.505"
"2987","DE","61.0","0.0",2020-08-21,"Delaware","38.9896","-75.505"
"2988","DE","138.0","1.0",2020-09-25,"Delaware","38.9896","-75.505"
"2989","DE","15.0","0.0",2020-03-25,"Delaware","38.9896","-75.505"
"2990","DE","30.0","0.0",2020-06-07,"Delaware","38.9896","-75.505"
"2991","DE","0.0","0.0",2020-02-11,"Delaware","38.9896","-75.505"
"2992","DE","92.0","2.0",2020-07-17,"Delaware","38.9896","-75.505"
"2993","DE","146.0","0.0",2020-06-27,"Delaware","38.9896","-75.505"
"2994","DE","331.0","3.0",2020-11-25,"Delaware","38.9896","-75.505"
"2995","DE","24.0","2.0",2020-03-26,"Delaware","38.9896","-75.505"
"2996","DE","0.0","0.0",2020-09-21,"Delaware","38.9896","-75.505"
"2997","DE","117.0","9.0",2020-04-10,"Delaware","38.9896","-75.505"
"2998","DE","1132.0","1.0",2020-12-28,"Delaware","38.9896","-75.505"
"2999","DE","46.0","2.0",2020-07-21,"Delaware","38.9896","-75.505"
"3000","DE","73.0","1.0",2020-08-08,"Delaware","38.9896","-75.505"
"3001","DE","231.0","0.0",2020-07-26,"Delaware","38.9896","-75.505"
"3002","DE","25.0","1.0",2020-04-02,"Delaware","38.9896","-75.505"
"3003","DE","8.0","0.0",2020-03-17,"Delaware","38.9896","-75.505"
"3004","DE","407.0","23.0",2020-12-30,"Delaware","38.9896","-75.505"
"3005","DE","336.0","11.0",2020-05-09,"Delaware","38.9896","-75.505"
"3006","DE","106.0","0.0",2020-07-10,"Delaware","38.9896","-75.505"
"3007","DE","203.0","2.0",2020-10-21,"Delaware","38.9896","-75.505"
"3008","DE","91.0","2.0",2020-06-24,"Delaware","38.9896","-75.505"
"3009","DE","24.0","0.0",2020-08-25,"Delaware","38.9896","-75.505"
"3010","DE","0.0","0.0",2020-06-19,"Delaware","38.9896","-75.505"
"3011","DE","0.0","0.0",2020-12-23,"Delaware","38.9896","-75.505"
"3012","DE","132.0","2.0",2020-07-22,"Delaware","38.9896","-75.505"
"3013","DE","689.0","5.0",2020-11-30,"Delaware","38.9896","-75.505"
"3014","DE","698.0","0.0",2020-12-05,"Delaware","38.9896","-75.505"
"3015","DE","170.0","9.0",2020-05-03,"Delaware","38.9896","-75.505"
"3016","DE","93.0","0.0",2020-09-11,"Delaware","38.9896","-75.505"
"3017","DE","820.0","4.0",2020-12-26,"Delaware","38.9896","-75.505"
"3018","DE","-40.0","0.0",2020-06-29,"Delaware","38.9896","-75.505"
"3019","DE","57.0","2.0",2020-04-03,"Delaware","38.9896","-75.505"
"3020","DE","158.0","4.0",2020-09-10,"Delaware","38.9896","-75.505"
"3021","DE","20.0","0.0",2020-08-24,"Delaware","38.9896","-75.505"
"3022","DE","254.0","2.0",2020-10-18,"Delaware","38.9896","-75.505"
"3023","DE","151.0","1.0",2020-09-05,"Delaware","38.9896","-75.505"
"3024","DE","0.0","0.0",2020-02-18,"Delaware","38.9896","-75.505"
"3025","DE","1.0","0.0",2020-03-11,"Delaware","38.9896","-75.505"
"3026","DE","0.0","0.0",2020-01-29,"Delaware","38.9896","-75.505"
"3027","DE","322.0","11.0",2020-05-17,"Delaware","38.9896","-75.505"
"3028","DE","0.0","0.0",2020-09-09,"Delaware","38.9896","-75.505"
"3029","DE","141.0","1.0",2020-07-09,"Delaware","38.9896","-75.505"
"3030","DE","-8.0","0.0",2020-07-02,"Delaware","38.9896","-75.505"
"3031","DE","0.0","0.0",2020-03-03,"Delaware","38.9896","-75.505"
"3032","DE","207.0","5.0",2020-04-19,"Delaware","38.9896","-75.505"
"3033","DE","88.0","2.0",2020-09-13,"Delaware","38.9896","-75.505"
"3034","DE","110.0","1.0",2020-04-06,"Delaware","38.9896","-75.505"
"3035","DE","163.0","0.0",2020-06-28,"Delaware","38.9896","-75.505"
"3036","DE","61.0","6.0",2020-04-16,"Delaware","38.9896","-75.505"
"3037","DE","0.0","0.0",2020-11-24,"Delaware","38.9896","-75.505"
"3038","DE","264.0","5.0",2020-10-12,"Delaware","38.9896","-75.505"
"3039","DE","65.0","0.0",2020-08-11,"Delaware","38.9896","-75.505"
"3040","DE","211.0","10.0",2020-05-12,"Delaware","38.9896","-75.505"
"3041","DE","145.0","0.0",2020-10-09,"Delaware","38.9896","-75.505"
"3042","DE","710.0","0.0",2021-01-22,"Delaware","38.9896","-75.505"
"3043","DE","0.0","0.0",2020-11-11,"Delaware","38.9896","-75.505"
"3044","DE","108.0","3.0",2020-05-31,"Delaware","38.9896","-75.505"
"3045","DE","16.0","0.0",2020-09-15,"Delaware","38.9896","-75.505"
"3046","DE","258.0","11.0",2020-05-25,"Delaware","38.9896","-75.505"
"3047","DE","126.0","1.0",2020-07-28,"Delaware","38.9896","-75.505"
"3048","DE","616.0","0.0",2021-01-18,"Delaware","38.9896","-75.505"
"3049","DE","581.0","7.0",2020-11-28,"Delaware","38.9896","-75.505"
"3050","DE","780.0","16.0",2020-12-24,"Delaware","38.9896","-75.505"
"3051","DE","341.0","9.0",2020-12-18,"Delaware","38.9896","-75.505"
"3052","DE","727.0","3.0",2021-01-13,"Delaware","38.9896","-75.505"
"3053","DE","0.0","0.0",2020-02-01,"Delaware","38.9896","-75.505"
"3054","DE","137.0","3.0",2020-08-07,"Delaware","38.9896","-75.505"
"3055","DE","220.0","0.0",2020-07-05,"Delaware","38.9896","-75.505"
"3056","DE","88.0","3.0",2020-04-15,"Delaware","38.9896","-75.505"
"3057","DE","429.0","0.0",2020-08-14,"Delaware","38.9896","-75.505"
"3058","DE","37.0","0.0",2020-06-25,"Delaware","38.9896","-75.505"
"3059","DE","66.0","0.0",2020-06-11,"Delaware","38.9896","-75.505"
"3060","DE","-113.0","0.0",2020-08-30,"Delaware","38.9896","-75.505"
"3061","DE","0.0","0.0",2020-11-07,"Delaware","38.9896","-75.505"
"3062","DE","161.0","2.0",2020-05-22,"Delaware","38.9896","-75.505"
"3063","DE","90.0","1.0",2020-07-13,"Delaware","38.9896","-75.505"
"3064","DE","0.0","0.0",2020-08-06,"Delaware","38.9896","-75.505"
"3065","DE","146.0","2.0",2020-04-12,"Delaware","38.9896","-75.505"
"3066","DE","47.0","4.0",2020-08-23,"Delaware","38.9896","-75.505"
"3067","DE","134.0","8.0",2020-04-23,"Delaware","38.9896","-75.505"
"3068","DE","69.0","0.0",2020-08-05,"Delaware","38.9896","-75.505"
"3069","DE","76.0","5.0",2020-05-30,"Delaware","38.9896","-75.505"
"3070","DE","9.0","0.0",2020-03-20,"Delaware","38.9896","-75.505"
"3071","DE","3.0","0.0",2020-03-14,"Delaware","38.9896","-75.505"
"3072","DE","0.0","0.0",2020-02-06,"Delaware","38.9896","-75.505"
"3073","DE","0.0","0.0",2020-03-05,"Delaware","38.9896","-75.505"
"3074","DE","52.0","5.0",2020-08-20,"Delaware","38.9896","-75.505"
"3075","DE","480.0","4.0",2020-12-20,"Delaware","38.9896","-75.505"
"3076","DE","-10.0","0.0",2020-08-26,"Delaware","38.9896","-75.505"
"3077","DE","63.0","1.0",2020-06-15,"Delaware","38.9896","-75.505"
"3078","DE","218.0","6.0",2020-09-20,"Delaware","38.9896","-75.505"
"3079","DE","248.0","9.0",2020-04-17,"Delaware","38.9896","-75.505"
"3080","DE","75.0","1.0",2020-05-27,"Delaware","38.9896","-75.505"
"3081","FL","3510.0","62.0",2020-09-19,"Florida","28.6305","-82.4497"
"3082","FL","590.0","72.0",2020-04-14,"Florida","28.6305","-82.4497"
"3083","FL","864.0","59.0",2020-04-24,"Florida","28.6305","-82.4497"
"3084","FL","1880.0","174.0",2020-09-30,"Florida","28.6305","-82.4497"
"3085","FL","1408.0","41.0",2020-06-04,"Florida","28.6305","-82.4497"
"3086","FL","9415.0","67.0",2020-07-03,"Florida","28.6305","-82.4497"
"3087","FL","2202.0","55.0",2020-10-06,"Florida","28.6305","-82.4497"
"3088","FL","8540.0","82.0",2020-12-01,"Florida","28.6305","-82.4497"
"3089","FL","9466.0","227.0",2021-01-26,"Florida","28.6305","-82.4497"
"3090","FL","8854.0","77.0",2020-07-27,"Florida","28.6305","-82.4497"
"3091","FL","10656.0","98.0",2020-12-03,"Florida","28.6305","-82.4497"
